LONGITUDE,LATITUDE,CELL_RSRP,CELL_RSRQ,CELL_SINR,CELL_CELLID,зЪЙмаЁЧјКХ,ИњзйЧјТы,ЧјЯи
121.0871009,30.09926459,-92.6,-15.4,-1.24,156937345,156937345,26696,грвІ
121.0871354,30.09923503,-97,-9,0,156775299,156775299,26696,грвІ
121.1759407,30.16707633,-89.6,-13.2,2.32,102991875,102991875,26695,грвІ
121.0882387,30.09935818,-88,-16,-2,186818817,186818817,26696,грвІ
121.0882289,30.09937358,-82.875,-13,1.8,156937345,156937345,26696,грвІ
121.1797934,30.16923255,-97.65384615,-7.076923077,-1.576923077,102991873,102991873,26695,грвІ
121.066039,30.15488,-85,-12,2.6,156754306,156754306,22720,грвІ
121.167232,30.028748,-95.1,-9.3,1.9,81152899,81152899,22604,грвІ
121.150596,30.022124,-98.5,-7,2.5,156630145,156630145,26566,грвІ
121.154962,30.03826,-94,-9.5,-4.4,81034115,81034115,22604,грвІ
121.1679925,30.17109196,-92.25,-14.5,-7,193225985,193225985,26695,грвІ
121.1464767,30.16140784,-91,-11.57142857,-3.857142857,102990593,102990593,26695,грвІ
121.123878,30.047651,-91,-14,-3,119864514,119864514,26699,грвІ
121.1234351,30.04778185,-80,-14,-3,119864514,119864514,26699,грвІ
121.1235457,30.04767836,-83,-10.5,-1,102994945,102994945,26562,грвІ
121.1234563,30.04735487,-81.33333333,-12.66666667,-4,103010051,103010051,26562,грвІ
121.1234882,30.04739285,-88,-11,-3,156778627,156778627,26699,грвІ
121.1234538,30.04729221,-90,-11,-3,198054401,198054401,26562,грвІ
121.1234109,30.04724447,-89,-16,-6,189006850,189006850,26562,грвІ
121.345007,30.02826,-86,-7,0.2,265008260,265008260,26399,грвІ
121.342979,30.028418,-94,-15,1.6,186766339,186766339,26399,грвІ
121.1687786,30.00487653,-95.9,-10.5,-1.3,198068225,198068225,26566,грвІ
120.9820264,30.06661865,-89,-11,-4,208482633,208482633,26699,грвІ
120.9820264,30.06661865,-89.33333333,-8.333333333,-2.333333333,208482633,208482633,26699,грвІ
120.9820264,30.06661865,-88.66666667,-8.666666667,-2.333333333,208397633,208397633,26699,грвІ
121.0295207,30.15418945,-97,-12,2.2,157130626,157130626,22720,грвІ
121.0299802,30.15422867,-97.71428571,-12.14285714,2.828571429,157130625,157130625,22720,грвІ
121.3650023,29.92912923,-91,-14,-3.56,156411266,156411266,26399,грвІ
121.07533,30.167789,-92,-15,-0.8,214465601,214465601,22720,грвІ
121.1126325,30.0436258,-99.8,-12.3,2.12,81019777,81019777,26699,грвІ
121.1500852,30.15735931,-92.5,-13,1.8,156443265,156443265,26695,грвІ
121.150251,30.157283,-95,-10,1.4,152240521,152240521,26695,грвІ
121.1473443,30.16825439,-78,-12,-1,152489859,152489859,26695,грвІ
121.1315941,30.01006388,-96.9,-12.7,1.86,156896899,156896899,26566,грвІ
121.1415628,30.0478182,-92,-14,-0.8,188888065,188888065,26562,грвІ
121.141355,30.04768341,-97.55555556,-14,-1.044444444,188888065,188888065,26562,грвІ
120.968946,30.115053,-87,-12.5,-1,156756354,156756354,22720,грвІ
121.1883923,30.04447374,-91.55555556,-11.33333333,-0.8,198176257,198176257,26562,грвІ
121.1883922,30.0444732,-92,-14,-2.4,198176258,198176258,26562,грвІ
121.157506,30.094372,-99.5,-9,2,152315777,152315777,26700,грвІ
121.079479,29.912137,-94,-12,2,198005250,198005250,22465,грвІ
120.965157,30.121673,-98,-14,-2.8,156567682,156567682,22720,грвІ
120.9644173,30.12194661,-93,-14,-5.2,156567682,156567682,22720,грвІ
121.3795228,29.94194933,-77,-12,-5,156373121,156373121,26399,грвІ
121.3772613,29.94289469,-79,-12,-5,156373121,156373121,26399,грвІ
120.9813043,30.14828912,-99,-10.75,-0.25,186812674,186812674,22720,грвІ
121.139707,30.04277,-99.2,-11.1,1.87,189047811,189047811,26564,грвІ
121.111198,30.137097,-76.66666667,-13.33333333,0.433333333,186899715,186899715,26696,грвІ
121.111198,30.137097,-78,-16,-0.6,186899713,186899713,26696,грвІ
121.1518262,30.16451841,-98,-10.33333333,2.8,264915333,264915333,26695,грвІ
121.151441,30.023857,-99,-12,0.4,103020545,103020545,22604,грвІ
121.2376904,29.98312907,-93,-9,1,156443010,156443010,26399,грвІ
121.1598453,30.0758741,-86.14285714,-13.71428571,-1.885714286,103009794,103009794,26700,грвІ
121.1598473,30.07586724,-85,-13,0.6,198061827,198061827,26700,грвІ
121.1598421,30.07589355,-84,-14,-4.2,198057987,198057987,26700,грвІ
121.052525,30.035312,-98.2,-9.3,2.43,156709507,156709507,26699,грвІ
121.1722421,30.01642491,-81,-10,-4.5,152553352,152553352,22604,грвІ
121.1724471,30.01769586,-81,-10,-2,152553352,152553352,22604,грвІ
121.1726131,30.01856825,-82,-10,-2,152314503,152314503,22604,грвІ
121.1726131,30.01856825,-75,-8,0,265011331,265011331,22604,грвІ
121.157298,30.046058,-91,-8,1.8,208320065,208320065,26564,грвІ
121.0962042,30.02197537,-92,-12,-5,208563521,208563521,26699,грвІ
121.167969,30.169196,-99,-14,-4,156779393,156779393,26695,грвІ
121.0937857,30.02650382,-93,-10.66666667,-7.333333333,103029761,103029761,26699,грвІ
121.233066,29.977957,-87.9,-13,1.08,186764802,186764802,26399,грвІ
121.12339,30.162472,-92,-11,2.6,156568195,156568195,26696,грвІ
121.1573717,30.02641059,-77,-9,0,103078914,103078914,22604,грвІ
121.1573362,30.02642605,-80,-9,0,103078913,103078913,22604,грвІ
121.093012,30.092957,-95,-20,-9,81155457,81155457,26699,грвІ
121.093012,30.092957,-96.75,-15.25,-1.25,186982403,186982403,26696,грвІ
121.093012,30.092957,-96,-11.5,-0.7,208471617,208471617,26699,грвІ
121.191945,30.036706,-93.4,-10.2,2.12,152126854,152126854,22604,грвІ
121.152619,30.028183,-90.33333333,-8.222222222,2.533333333,197999617,197999617,22604,грвІ
121.3523533,30.0107235,-95.33333333,-8.666666667,2.955555556,186880258,186880258,26399,грвІ
121.104991,30.063011,-94,-11,-8,103635715,103635715,26699,грвІ
121.174655,30.054849,-93.66666667,-10.66666667,1.333333333,103007747,103007747,26562,грвІ
121.174655,30.054849,-92.66666667,-12.66666667,-1.666666667,189111555,189111555,26562,грвІ
121.170571,30.044034,-93,-12,-1,189111555,189111555,26562,грвІ
121.1656572,30.0266186,-96.4,-13,-1.96,103021569,103021569,22604,грвІ
121.129392,30.009527,-95,-6,1,156977801,156977801,26566,грвІ
121.1296867,30.00949571,-95,-12,-1,156772995,156772995,26566,грвІ
121.1295077,30.00949486,-86.16666667,-8.166666667,2.833333333,156977795,156977795,26566,грвІ
121.131218,30.011085,-91,-10,1,156977795,156977795,26566,грвІ
121.142981,30.06961561,-99,-12,0.8,198177795,198177795,26700,грвІ
121.1429435,30.06893528,-90,-11,-2.4,186815233,186815233,26700,грвІ
121.2892185,30.03246257,-77,-12,1.2,186817281,186817281,26399,грвІ
121.1331822,30.0128474,-94.6,-11.8,2.36,208417091,208417091,26566,грвІ
121.132808,30.013021,-90,-9,-1.2,208417091,208417091,26566,грвІ
121.012866,30.172964,-85,-8,2.6,265182594,265182594,22720,грвІ
121.0886076,30.10153375,-90,-11,-2,119759554,119759554,26696,грвІ
121.1131861,30.0570326,-94.5,-11.2,0.12,186913027,186913027,26699,грвІ
121.121342,30.017092,-96,-10.5,2.15,156697729,156697729,26566,грвІ
121.058418,30.15851684,-97.7,-10.9,0.5,152045954,152045954,22720,грвІ
121.0139201,30.06265092,-92,-7.333333333,1,119787969,119787969,26699,грвІ
121.0138946,30.06269694,-90,-9,-4,103030529,103030529,26699,грвІ
120.968437,30.1023,-89,-13,-3.8,186770433,186770433,26699,грвІ
121.0140766,30.16178168,-95,-11.5,-0.1,214011203,214011203,22720,грвІ
121.144679,30.027781,-98.33333333,-13.88888889,0.577777778,213949251,213949251,22604,грвІ
121.1428156,30.1377739,-88.77777778,-11,-1.777777778,187027459,187027459,26696,грвІ
121.1428583,30.13772,-92,-13,-3,81154947,81154947,26696,грвІ
121.0509975,30.14226861,-90,-8,2,193310722,193310722,22720,грвІ
121.0517482,30.14305531,-90.55555556,-6.666666667,0.333333333,193310722,193310722,22720,грвІ
121.198265,30.17298069,-72,-14,1,188936194,188936194,26695,грвІ
121.1535894,30.05060113,-78,-10,-0.4,188889089,188889089,26564,грвІ
121.100332,30.122367,-93.375,-12,1.175,214465858,214465858,26696,грвІ
121.0540043,30.05942301,-98,-13,-3,265184899,265184899,26699,грвІ
121.077548,30.20682,-92.6,-9,1,157200002,157200002,22344,грвІ
121.0361321,30.16628635,-93.75,-11.25,2.5,102915336,102915336,22720,грвІ
121.0361301,30.16626888,-93,-11.2,2.8,102915331,102915331,22720,грвІ
121.079283,30.070412,-98.5,-11.5,2,208772163,208772163,26699,грвІ
121.07875,30.066395,-94,-9.8,2.4,208772163,208772163,26699,грвІ
121.0780409,30.06966797,-93,-9,2,208772163,208772163,26699,грвІ
121.1742665,30.00420519,-86,-17,-1.2,152045187,152045187,26566,грвІ
121.1740625,30.00400119,-94,-12,-2,198046465,198046465,26566,грвІ
121.139005,30.01560167,-95.66666667,-10,2,152116866,152116866,26566,грвІ
121.115077,30.162284,-82,-10,-2,186912003,186912003,26696,грвІ
121.115455,30.16136827,-85.33333333,-10.83333333,-1.333333333,186912003,186912003,26696,грвІ
121.1154013,30.16141439,-84,-11.5,-0.5,186912001,186912001,26696,грвІ
121.1152224,30.16143582,-83,-11,-1,156373378,156373378,26696,грвІ
120.953962,30.096468,-91,-15,-1.6,264924808,264924808,26699,грвІ
121.122195,30.046444,-91,-12.75,1.7,102994945,102994945,26562,грвІ
121.151706,30.023973,-99,-8.666666667,0,208318529,208318529,22604,грвІ
121.12695,30.156781,-92,-12,1.2,157135233,157135233,26696,грвІ
121.162109,30.07519135,-97.8,-14.8,-3.24,119746498,119746498,26700,грвІ
121.161476,30.075413,-99.4,-15.2,-4.92,119746498,119746498,26700,грвІ
120.9839495,30.06521823,-90,-13,0,208479298,208479298,26699,грвІ
120.983933,30.06522469,-87.71428571,-14.42857143,0.242857143,208479299,208479299,26699,грвІ
121.14279,30.150639,-98,-11,1,102990350,102990350,26695,грвІ
121.111405,30.038597,-97,-16,-6.2,186885123,186885123,26562,грвІ
121.1570573,30.08956787,-98,-12,0.6,264987524,264987524,26700,грвІ
121.167071,30.155832,-93.4,-13.2,1.32,198096642,198096642,26695,грвІ
121.163935,30.153661,-94,-14,0.2,198096642,198096642,26695,грвІ
121.1683738,30.14978045,-92.83333333,-8,2,119793345,119793345,26695,грвІ
121.19809,30.16034302,-98.375,-12.875,2.675,209814595,209814595,26695,грвІ
121.1981078,30.16030273,-98,-11.5,2,186899201,186899201,26695,грвІ
121.167277,30.010415,-97.5,-13,2.5,198053890,198053890,22604,грвІ
121.0803838,30.06953776,-96,-12,1.8,208415555,208415555,26699,грвІ
121.151756,30.168826,-80,-15,2.6,152489858,152489858,26695,грвІ
121.151756,30.168826,-81,-13,-0.9,152489859,152489859,26695,грвІ
121.136112,30.059647,-99.2,-12.1,0.41,208498498,208498498,22604,грвІ
121.1320013,30.02615424,-95.33333333,-7.777777778,2.777777778,152384129,152384129,22604,грвІ
121.100799,30.025755,-85,-14,0.8,208250947,208250947,26699,грвІ
121.17494,30.0768,-99.75,-11.25,-0.5,214469958,214469958,22342,грвІ
121.1600934,30.09403627,-93.8,-12.7,1.86,103014401,103014401,26700,грвІ
121.283763,30.035657,-77,-13,-1.6,186817281,186817281,26399,грвІ
121.1589366,30.06246872,-82.33333333,-10,-1.333333333,189006595,189006595,26562,грвІ
121.1589616,30.06249186,-80.42857143,-11.28571429,2.571428571,189006593,189006593,26562,грвІ
121.0780055,30.16872,-96,-10,2.4,193389058,193389058,22344,грвІ
121.091705,30.024717,-98.4,-11.1,-1.9,214266949,214266949,26699,грвІ
121.190353,30.06135,-94.3,-4.7,1.57,214468675,214468675,22342,грвІ
121.1620266,30.07493191,-90,-14,1.2,214459457,214459457,26700,грвІ
121.1620282,30.07477661,-90.25,-14.5,-1.4,214459457,214459457,26700,грвІ
121.155578,30.089096,-86.2,-12.7,2.66,198059778,198059778,26700,грвІ
121.140596,30.052881,-95,-20,-9.8,189002753,189002753,26562,грвІ
121.136911,30.052445,-95,-20,-9.8,189002753,189002753,26562,грвІ
121.193068,30.031885,-94,-8,1,152126851,152126851,22604,грвІ
121.1539501,30.05045783,-73,-11.75,2.5,103002627,103002627,26564,грвІ
121.1539475,30.05045546,-86,-12,-4.2,102999810,102999810,26562,грвІ
120.962624,30.114388,-96.7,-13.8,-0.42,156756355,156756355,22720,грвІ
121.019463,30.170435,-91,-13.55555556,0.155555556,156578947,156578947,22720,грвІ
121.0192183,30.19423296,-99.07692308,-14.38461538,-1.015384615,81153409,81153409,22344,грвІ
121.1126488,30.03918314,-91.85714286,-13.28571429,0.657142857,186885123,186885123,26562,грвІ
121.1126487,30.03918199,-92,-15.5,-5.2,152294273,152294273,26562,грвІ
121.019414,30.170498,-88.8,-13.4,2.48,156578945,156578945,22720,грвІ
121.179615,30.15945,-92,-12,1.4,265171335,265171335,26695,грвІ
121.1796228,30.1594519,-95,-13.66666667,2.733333333,186899457,186899457,26695,грвІ
121.147345,30.134304,-76,-10,0.8,81153923,81153923,26696,грвІ
121.1008483,30.10359918,-99,-13,2.2,214456385,214456385,26696,грвІ
121.0521764,30.17090044,-97.33333333,-14,1,156489089,156489089,22720,грвІ
121.0516659,30.17093289,-95,-15,-0.6,186896641,186896641,22720,грвІ
121.052506,30.17022,-95,-5,0.2,186896643,186896643,22720,грвІ
121.200662,30.15592164,-96,-11,0,209814338,209814338,26695,грвІ
121.069821,30.131197,-93,-13,-3,208321859,208321859,26696,грвІ
121.0698054,30.13117184,-94.33333333,-12.55555556,-0.333333333,119781826,119781826,26696,грвІ
121.14456,30.036526,-97,-13,-1,152240770,152240770,26562,грвІ
121.1445867,30.03651641,-94.77777778,-10.88888889,2.777777778,152240770,152240770,26562,грвІ
121.2497284,29.99845211,-91,-13.25,1.15,198028291,198028291,26399,грвІ
121.2497092,29.99845567,-89,-14.66666667,-1.8,156495246,156495246,26399,грвІ
121.1316692,29.99633102,-93,-12.66666667,1.666666667,186914307,186914307,26566,грвІ
120.972525,30.111829,-96,-13,-0.6,186891777,186891777,22720,грвІ
121.3621597,29.98627779,-96.6,-10,2,119788994,119788994,26399,грвІ
121.3622225,29.9862812,-94,-8,1,119788226,119788226,26399,грвІ
121.3623918,29.9862245,-96,-10.33333333,-0.666666667,119788226,119788226,26399,грвІ
121.1315538,29.99816813,-96,-10,0.2,265178241,265178241,26566,грвІ
120.998545,30.073571,-98,-13,-7,152552835,152552835,26699,грвІ
120.998545,30.073571,-99,-12,-2.8,265169538,265169538,26699,грвІ
121.1508347,30.0569911,-84,-10,1,156610177,156610177,26562,грвІ
121.1508347,30.0569911,-82.25,-7.25,2,156610177,156610177,26562,грвІ
121.0511665,30.1575453,-92.9,-9.2,2.7,214458945,214458945,22720,грвІ
121.053024,30.161358,-87,-11,0,102987522,102987522,22720,грвІ
121.033762,30.158359,-89,-12,-1,156872577,156872577,22720,грвІ
121.3602443,29.97953044,-91,-13,0.1,186874627,186874627,26399,грвІ
121.1550692,30.1364715,-92.5,-9,0.5,156756610,156756610,26696,грвІ
121.154996,30.136418,-94.5,-12,-6.5,187027458,187027458,26696,грвІ
121.146706,30.050453,-98.8,-10.8,-1.18,157118595,157118595,26564,грвІ
121.0296783,30.08327447,-96,-11,0.2,186886401,186886401,26699,грвІ
121.1679664,30.0007716,-90.2,-6,1.7,198068226,198068226,26566,грвІ
121.179616,30.089124,-92,-14.5,-1.4,186872067,186872067,26700,грвІ
121.1796255,30.08906451,-92.42857143,-15.28571429,-2.571428571,103016961,103016961,26700,грвІ
121.1796205,30.08896238,-95,-14.33333333,-3.266666667,81020035,81020035,26700,грвІ
121.1604654,30.09333903,-91.5,-7.5,2.5,214951748,214951748,26700,грвІ
121.1604631,30.09334446,-99,-11,1,103014402,103014402,26700,грвІ
121.2090599,30.16240831,-92,-7,2,209814593,209814593,26695,грвІ
121.158315,30.048595,-95,-10,-0.6,103003906,103003906,26562,грвІ
121.0835462,30.18250946,-99.33333333,-7.777777778,-2.555555556,81021313,81021313,22344,грвІ
121.0793101,30.1796222,-98,-10.25,0.5875,193389057,193389057,22344,грвІ
121.1395368,30.04282594,-88.14285714,-10,2,189047811,189047811,26564,грвІ
121.164747,30.084677,-69,-9,2,214752836,214752836,26700,грвІ
121.135855,30.048065,-99.75,-10.5,1.725,102996483,102996483,26562,грвІ
121.055888,30.198501,-84,-8,1,198030338,198030338,22344,грвІ
121.055855,30.191112,-83.6,-7.8,1.2,156364674,156364674,22344,грвІ
121.0561645,30.19881411,-81.66666667,-8,0.666666667,198030338,198030338,22344,грвІ
121.1495152,30.05574873,-90.33333333,-7.333333333,0.333333333,103398146,103398146,26562,грвІ
121.149467,30.05567383,-93,-6,1,156604548,156604548,26562,грвІ
121.1451609,30.05375624,-77,-16,0.4,188998914,188998914,26562,грвІ
121.1393983,30.05304525,-68,-11,2.4,188998915,188998915,26562,грвІ
121.043345,30.1552,-96,-11,2.6,156273289,156273289,22720,грвІ
121.1293218,30.01304373,-92.1,-12.2,2.8,156977795,156977795,26566,грвІ
121.1669619,30.07151389,-95.6,-12.9,1.94,198061570,198061570,22342,грвІ
121.1288436,30.03297104,-86.77777778,-8.555555556,2.666666667,152330625,152330625,22604,грвІ
121.145537,30.006306,-90,-16,-5.6,156604034,156604034,26566,грвІ
121.145334,30.00617922,-90,-12.6,1.84,156604033,156604033,26566,грвІ
121.1764434,30.06112766,-90,-13,-5,103018241,103018241,22342,грвІ
121.1764434,30.06112766,-90.44444444,-12.44444444,-3,103018241,103018241,22342,грвІ
121.1164998,30.05402371,-68,-12,-1,186913027,186913027,26699,грвІ
121.0165161,30.16709893,-95.66666667,-12.66666667,2.177777778,186981891,186981891,22720,грвІ
121.0156605,30.16655436,-97,-11,1,186981891,186981891,22720,грвІ
121.0707796,30.07287986,-93.8,-10,-2,81022854,81022854,26699,грвІ
121.0583714,30.08512762,-95.33333333,-9,2.666666667,81125505,81125505,26699,грвІ
121.155404,30.040364,-95,-12,2.8,81034115,81034115,22604,грвІ
121.1879925,30.02213053,-93.125,-9.75,1.875,152126850,152126850,22604,грвІ
121.187975,30.02213352,-92,-7,0,186873089,186873089,26399,грвІ
121.1703649,30.13343452,-86,-12,0.2,103015425,103015425,26696,грвІ
120.9542978,30.13788026,-97.4,-11.8,2.66,152083585,152083585,22720,грвІ
121.1188786,30.03836252,-90.4,-12,2.32,156772737,156772737,26562,грвІ
121.1793938,30.03468759,-90,-10,1.2,186815747,186815747,22604,грвІ
121.056221,30.077854,-98,-11,2.8,186823683,186823683,26699,грвІ
121.236177,29.992139,-99.75,-12.75,2.65,103197699,103197699,26399,грвІ
121.161042,30.04675927,-86.75,-7.375,1.125,152195457,152195457,26562,грвІ
121.1610384,30.04676025,-80.5,-14,-1,198030593,198030593,26562,грвІ
121.149754,30.030457,-87,-13,2.2,81097857,81097857,26566,грвІ
121.182284,30.011491,-99,-8,2.8,264914054,264914054,26566,грвІ
121.2975431,30.00041341,-94,-4,1,81016194,81016194,26399,грвІ
121.1756285,30.16627733,-97.75,-13.375,0.5,102991874,102991874,26695,грвІ
121.159111,30.039077,-92,-12,0.5,103003393,103003393,22604,грвІ
